"globalid","kartleggingsenhet_1m2","ano_GT"
"{5054D91A-4D7A-4C5C-B503-379C3742DEA6}","T4-C-1","NA T4-1"
"{1D4FF0E1-E3DA-4BCF-AE32-870D0B76BD1D}","T4-C-4","NA T4-4"
"{786917C9-340E-4FAE-8C80-3CDEAAA76871}","T4-C-5","NA T4-5"
"{1ADB094A-DDA9-482B-BEE1-7B92B73780AA}","T4-C-6","NA T4-6"
"{B67F58AF-1F61-4A5C-8C66-75A8BF4B797A}","T4-C-3","NA T4-3"
"{28E4672C-4D88-4014-9000-927DC7BE3C2F}","T35-C-2","NA T35-3"
"{28E4672C-4D88-4014-9000-927DC7BE3C2F}","T35-C-2","NA T35-2"
"{64FFD1F9-E77E-4691-A046-C35345347876}","V1-C-2","NA V1-9"
"{64FFD1F9-E77E-4691-A046-C35345347876}","V1-C-2","NA V1-6"
"{64FFD1F9-E77E-4691-A046-C35345347876}","V1-C-2","NA V1-8"
"{64FFD1F9-E77E-4691-A046-C35345347876}","V1-C-2","NA V1-7"
"{A809E59C-3D01-4C35-9BB2-2744DD2DEA51}","T4-C-2","NA T4-2"
"{6BBB324F-3952-4642-BCF6-A590CBF81E80}","T4-C-1","NA T4-1"
"{C12A713E-EE6C-44C5-87BF-ABB2BFBC66FF}","T4-C-1","NA T4-1"
"{392CCE3E-7A0A-4080-A831-FA0382099420}","T4-C-9","NA T4-9"
"{273D95BC-959F-44A2-B462-B23F2C51C576}","T4-C-9","NA T4-9"
"{E34D1853-E0B3-401D-9A17-9FD943E84CAD}","T4-C-1","NA T4-1"
"{3BC29384-816C-4CEB-AF2E-A67B4E44CEDC}","T4-C-5","NA T4-5"
"{A2531365-6E9B-45E5-BF6E-E2BF5680953C}","T4-C-9","NA T4-9"
"{C6ADA256-0A2C-47EE-B3C8-DC1CC9FB90C5}","T13-C-1","NA T13-1"
"{61FED584-13AD-4E44-B654-49B7D84F3DFA}","T4-C-1","NA T4-1"
"{54241CF8-1BEA-4BAD-BD50-F7EB382D2FA2}","T4-C-5","NA T4-5"
"{59CE67F1-D5B5-47B0-859E-5B5044E269CA}","T4-C-3","NA T4-3"
"{36CC2330-F595-42B1-BAC7-4634192B221C}","T4-C-5","NA T4-5"
"{F7E7F8E4-073D-42F6-A9AE-0B3039D9BD4C}","T4-C-5","NA T4-5"
"{05AC29FE-26BA-48A1-9F2A-2015FD53AD9E}","T4-C-5","NA T4-5"
"{3EB6798F-3241-40BC-B7C8-00B5177A73F5}","T4-C-5","NA T4-5"
"{601203C7-3F78-457B-96C3-94A66A3D088D}","T4-C-5","NA T4-5"
"{D97C7BA8-031E-44B0-A4DA-FAF5404B069F}","T4-C-2","NA T4-2"
"{E48B3A59-758A-4A8C-AD0A-F858013CBA0C}","T4-C-5","NA T4-5"
"{A40C7026-BD22-4E8D-8B28-2C2D2971F31A}","T4-C-5","NA T4-5"
"{63DE696F-CC4C-438C-A709-6395139F1253}","T4-C-5","NA T4-5"
"{0526E045-9158-432D-8A5E-B4A648DBDCEC}","T4-C-1","NA T4-1"
"{294D19A7-15D5-40CD-9086-8F060C37519D}","T4-C-5","NA T4-5"
"{0F248F01-3D5A-454F-AB85-2C1E779E6074}","T4-C-2","NA T4-2"
"{DE0D1385-4311-4796-9359-62E1D43292A4}","T4-C-9","NA T4-9"
"{83572CE7-A05F-4F21-A51B-D86FE4AA949D}","T4-C-5","NA T4-5"
"{5B63DCB7-D65A-480B-BEB4-309132896FC2}","T4-C-9","NA T4-9"
"{E388B74E-E29D-45D6-BF8C-1820736EBF8B}","T4-C-2","NA T4-2"
"{C5DFE934-F854-4033-8D04-7D7DFCE4F0FE}","T4-C-2","NA T4-2"
"{AC52E3FB-8A74-443C-A0C7-835F19506FF0}","T4-C-5","NA T4-5"
"{3F1FF3E2-B1B2-405F-A905-BFA1FA2162EE}","T4-C-1","NA T4-1"
"{E2B62F6A-5926-49F9-A4B0-C426D5A0EDFC}","T4-C-3","NA T4-3"
"{14C01ADB-F841-4C4F-BE2C-F9F55B9808DA}","T4-C-5","NA T4-5"
"{97184AC7-3C32-4D42-AEFC-E8B37627E608}","T4-C-9","NA T4-9"
"{9D938339-9765-49CE-A2DD-E00F93E89FBA}","T30-C-1","NA T30-2"
"{9D938339-9765-49CE-A2DD-E00F93E89FBA}","T30-C-1","NA T30-1"
"{8F2A627F-5349-41D8-94AB-C59E393C7231}","T4-C-1","NA T4-1"
"{81892CB9-8389-494F-AD91-7513752C404C}","T4-C-5","NA T4-5"
"{98550114-7CB7-4F3B-8B54-AC666BF47334}","T39-C-4","NA T39-8"
"{98550114-7CB7-4F3B-8B54-AC666BF47334}","T39-C-4","NA T39-7"
"{68C17596-8A4F-47FF-A780-45EB275DBF9B}","T4-C-3","NA T4-3"
"{A3C0FF97-6CC2-4A6B-810F-755D539AC291}","T4-C-1","NA T4-1"
"{4455E60C-EBE3-4939-9217-69193CA9FFEA}","T4-C-1","NA T4-1"
"{21B8DB47-5360-43EA-943C-48E511302043}","T4-C-1","NA T4-1"
"{F4100D3C-7F3F-49A2-B1CE-40E07D3848F6}","T4-C-1","NA T4-1"
"{4B81D1FF-C055-4BC5-9CE5-7861C2390AA5}","V2-C-1","NA V2-2"
"{4B81D1FF-C055-4BC5-9CE5-7861C2390AA5}","V2-C-1","NA V2-1"
"{63809373-3E68-42F4-BF30-4241683BB44E}","T4-C-1","NA T4-1"
"{8F447227-28AE-4C5A-ABCA-E845D86FEABB}","V1-C-1","NA V1-5"
"{8F447227-28AE-4C5A-ABCA-E845D86FEABB}","V1-C-1","NA V1-2"
"{8F447227-28AE-4C5A-ABCA-E845D86FEABB}","V1-C-1","NA V1-3"
"{8F447227-28AE-4C5A-ABCA-E845D86FEABB}","V1-C-1","NA V1-1"
"{8F447227-28AE-4C5A-ABCA-E845D86FEABB}","V1-C-1","NA V1-4"
"{25099F9B-02A2-4C05-AFDA-DE629670AB14}",NA,NA
"{1B742A56-CB03-4577-BD42-9E449CA273F0}",NA,NA
"{785C97E7-84F8-4324-AEBC-A89DFE69F91E}",NA,NA
"{23D9C368-A5D8-4EC0-A085-BE809AFE8EC5}",NA,NA
"{DA8FFB92-7020-41F6-8BFA-D199FD0651C7}","V1-C-1","NA V1-5"
"{DA8FFB92-7020-41F6-8BFA-D199FD0651C7}","V1-C-1","NA V1-2"
"{DA8FFB92-7020-41F6-8BFA-D199FD0651C7}","V1-C-1","NA V1-3"
"{DA8FFB92-7020-41F6-8BFA-D199FD0651C7}","V1-C-1","NA V1-1"
"{DA8FFB92-7020-41F6-8BFA-D199FD0651C7}","V1-C-1","NA V1-4"
"{5DE3CAA7-5C13-4754-B7F6-C93270206D4C}","T4-C-1","NA T4-1"
"{040BBA87-3F94-4F21-9742-B3B3BCF008A1}","T4-C-9","NA T4-9"
"{3E35A634-A976-4946-B94B-358E70EF3266}","V1-C-1","NA V1-5"
"{3E35A634-A976-4946-B94B-358E70EF3266}","V1-C-1","NA V1-2"
"{3E35A634-A976-4946-B94B-358E70EF3266}","V1-C-1","NA V1-3"
"{3E35A634-A976-4946-B94B-358E70EF3266}","V1-C-1","NA V1-1"
"{3E35A634-A976-4946-B94B-358E70EF3266}","V1-C-1","NA V1-4"
"{E6A00815-F00A-4D71-8EBE-8FEFCF1B741E}","T4-C-1","NA T4-1"
"{1586CBAE-1CE1-46DA-8AB2-80B071758178}","V1-C-1","NA V1-5"
"{1586CBAE-1CE1-46DA-8AB2-80B071758178}","V1-C-1","NA V1-2"
"{1586CBAE-1CE1-46DA-8AB2-80B071758178}","V1-C-1","NA V1-3"
"{1586CBAE-1CE1-46DA-8AB2-80B071758178}","V1-C-1","NA V1-1"
"{1586CBAE-1CE1-46DA-8AB2-80B071758178}","V1-C-1","NA V1-4"
"{F24CB194-34A4-47A9-844F-F5E72A7602F4}","T4-C-3","NA T4-3"
"{71C92AC8-957D-4164-AA6D-DD2A16754511}","V1-C-1","NA V1-5"
"{71C92AC8-957D-4164-AA6D-DD2A16754511}","V1-C-1","NA V1-2"
"{71C92AC8-957D-4164-AA6D-DD2A16754511}","V1-C-1","NA V1-3"
"{71C92AC8-957D-4164-AA6D-DD2A16754511}","V1-C-1","NA V1-1"
"{71C92AC8-957D-4164-AA6D-DD2A16754511}","V1-C-1","NA V1-4"
"{522A9EFC-63FB-4E7E-9712-7C11418C9F6A}","T4-C-2","NA T4-2"
"{2BF9C154-BC3E-4257-A30A-DB9B6609E804}","T4-C-5","NA T4-5"
"{6E40050E-1E82-4AB4-9E88-572853F1C284}","T4-C-1","NA T4-1"
"{09189F4C-1054-4549-BBE3-E1A8764920C6}","T32-C-3","NA T32-3"
"{08E1E306-7787-49B4-8F4B-A441470B79D5}","T4-C-1","NA T4-1"
"{8F7D3EFC-4257-46C7-BB3C-636D222AC541}","T4-C-2","NA T4-2"
"{CE283CC0-9362-4F06-8F20-B3241ACB70AE}","V2-C-1","NA V2-2"
"{CE283CC0-9362-4F06-8F20-B3241ACB70AE}","V2-C-1","NA V2-1"
"{EDC565CE-3242-4566-AAF8-0D3208E688E1}","V3-C-2","NA V3-6"
"{3B1F6695-7EA1-4629-8559-4E5BB905DAEC}","T4-C-1","NA T4-1"
"{0D55A118-C50B-4CA0-A06F-B93303932BB7}","T4-C-3","NA T4-3"
"{268E1FC8-B495-4570-997C-6F908E24DC87}","T4-C-3","NA T4-3"
"{09A1B701-1262-465E-BAC1-65C0211C9620}","T32-C-3","NA T32-3"
"{AF4AC40D-A7F6-4911-9A84-33A49E14B841}","T4-C-2","NA T4-2"
"{E331C221-EEED-405E-8718-275B6D8BCC45}","T4-C-2","NA T4-2"
"{AA625645-458A-48DF-B6E5-CE41581159B5}","T4-C-3","NA T4-3"
"{5A2BAB1B-D62C-4A3D-9256-DC2869EE85DF}","T38-C-1",NA
"{883F900A-D838-42E4-9D26-FEB8A914CE58}","V3-C-2","NA V3-6"
"{A0E35295-FD9A-4E90-8886-39CCD7B0D015}","T3-C-2","NA T3-2"
"{28CA2BF2-2F04-4EA1-8130-6C98799FE1DD}",NA,NA
"{55382FE2-5248-4075-A448-B064C20A0DA2}","T3-C-2","NA T3-2"
"{B1D48438-296B-47D7-9DBD-0707346AD7FB}","T4-C-2","NA T4-2"
"{30B4ADB5-10EE-494F-AB49-0955A8534D83}","T3-C-2","NA T3-2"
"{3D1124A3-A9CD-4BDB-802E-E9ED8BC93D2E}","V1-C-5","NA V1-22"
"{3D1124A3-A9CD-4BDB-802E-E9ED8BC93D2E}","V1-C-5","NA V1-21"
"{DA604B23-B7E0-4733-AFBF-DB6E455EF396}","T4-C-5","NA T4-5"
"{AC5E9ABA-27CD-46B5-958C-CA7881169248}","T3-C-2","NA T3-2"
"{827930A8-300F-4D36-8802-9F8CA891477A}","T4-C-1","NA T4-1"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-69"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-61"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-33"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-62"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-70"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-41"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-2"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-21"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-42"
"{2570914C-4E3C-4AB9-BB6A-AE99F755C657}","T1-C-1","NA T1-1"
"{4788C422-1099-4213-A403-E2D7AACD4951}","T4-C-5","NA T4-5"
"{5E6B5F22-95FF-463D-AA6D-E73A1A7BC659}","T4-C-1","NA T4-1"
"{6B3E8917-84F4-4F76-AC89-CC6C75DFA2A2}","V1-C-2","NA V1-9"
"{6B3E8917-84F4-4F76-AC89-CC6C75DFA2A2}","V1-C-2","NA V1-6"
"{6B3E8917-84F4-4F76-AC89-CC6C75DFA2A2}","V1-C-2","NA V1-8"
"{6B3E8917-84F4-4F76-AC89-CC6C75DFA2A2}","V1-C-2","NA V1-7"
"{8AF1B379-994D-44C4-8A2B-17E00370D731}","T4-C-3","NA T4-3"
"{F55E2114-591E-461D-A42A-F795C823C259}","T4-C-1","NA T4-1"
"{D179EDF9-6417-4C36-9732-9155FA8DEAC2}","T4-C-5","NA T4-5"
"{3F200F49-7F09-498A-B164-A4FA166017AF}","T4-C-2","NA T4-2"
"{6CD64BEF-3BD4-4520-B406-B770BB9B8339}","T4-C-1","NA T4-1"
"{222BA150-FB95-4ED7-A162-06369D8DF2CE}","V1-C-1","NA V1-5"
"{222BA150-FB95-4ED7-A162-06369D8DF2CE}","V1-C-1","NA V1-2"
"{222BA150-FB95-4ED7-A162-06369D8DF2CE}","V1-C-1","NA V1-3"
"{222BA150-FB95-4ED7-A162-06369D8DF2CE}","V1-C-1","NA V1-1"
"{222BA150-FB95-4ED7-A162-06369D8DF2CE}","V1-C-1","NA V1-4"
"{2EDB66AD-1F8A-49AB-BAEE-2E550213B4FA}","T4-C-1","NA T4-1"
"{C46CE746-F7FA-49F8-A55F-0B9624CE02D1}","T4-C-5","NA T4-5"
"{9BDEBF23-6A4F-4554-B677-D0314679EC1E}","T4-C-5","NA T4-5"
"{E36ECD75-BBF2-4263-AE1D-298B4C5A2380}","T4-C-5","NA T4-5"
"{E0C09347-CCF2-488B-BBB5-48CF1C4C0A09}","T35-C-1","NA T35-1"
"{F5F196F3-7334-4782-BC5F-627CB9928655}","T4-C-5","NA T4-5"
"{823CB668-1504-41E6-A781-C9233B8BC779}","T4-C-1","NA T4-1"
"{1C650AE1-B068-4CE4-9F16-2DF2EE8D618B}","T4-C-1","NA T4-1"
"{15C48D51-A41B-43FC-8DEA-E1EEC0F881CF}","T45-C-2","NA T45-3"
"{B8771AAB-8DCB-4596-9E79-305248A5BCA3}","T4-C-2","NA T4-2"
"{1CB1EFB6-F579-436C-B894-5C54A9C34278}","T4-C-2","NA T4-2"
"{0F2386BC-9731-4AA5-B5A1-96905307D90A}","T4-C-1","NA T4-1"
"{69A5E07D-83F9-4BE0-A3DD-FD82783C133B}","T4-C-2","NA T4-2"
"{9CC775F1-355E-41E6-A2B7-C7FCD8000DF6}","T4-C-1","NA T4-1"
"{13404FC7-8B0C-4131-AE1A-F9B0DD2B8673}","T13-C-10","NA T13-10"
"{94BDD5CF-79BB-430B-9011-3095F951274F}","V2-C-1","NA V2-2"
"{94BDD5CF-79BB-430B-9011-3095F951274F}","V2-C-1","NA V2-1"
"{763C49D0-EF51-4618-93E8-64626AF67867}","T4-C-3","NA T4-3"
"{206F0AE8-1B53-4CBA-A33F-0FE0B2734A0B}","T4-C-1","NA T4-1"
"{FD9065A0-8D20-4332-B799-8309330B624B}","T4-C-1","NA T4-1"
"{65A38321-3BFA-40B5-B39A-DAB2EA75A329}","T4-C-1","NA T4-1"
"{903F17C4-B2BF-40C5-BDD5-7F90BCCE32F3}","T4-C-2","NA T4-2"
"{C5B8F99E-ADD1-4433-9FE9-47809DEE643C}","T4-C-2","NA T4-2"
"{DD146CB1-BCA8-46DB-94EF-47BD62A3AF93}","T35-C-1","NA T35-1"
"{580773B9-43AA-4F44-8465-D57720857027}","T4-C-2","NA T4-2"
"{7FA22DF3-474C-473D-9214-C775823790D9}","T4-C-1","NA T4-1"
"{7E5E7EF8-CC7F-4169-9B0A-371C82CB0B2D}","T4-C-2","NA T4-2"
"{94342744-FFCA-48B7-9940-6651075CF166}","T4-C-1","NA T4-1"
"{5727CFF9-2EC4-4F8E-B75E-684226A2FC72}","T4-C-5","NA T4-5"
"{B599F8DB-FECA-409B-8BE6-3DC0F38D78FF}","T4-C-1","NA T4-1"
"{6E4803BB-55C1-4549-A2AE-90AB36B198E2}","T4-C-1","NA T4-1"
"{6E075427-11B0-47AB-B193-88D4224FCD5C}","T4-C-2","NA T4-2"
"{87675243-2E25-49AE-80B0-797951C57C14}","T4-C-1","NA T4-1"
"{F288BC14-A567-4450-9537-9173D777CCB4}","T4-C-2","NA T4-2"
"{C84FDE12-D93B-4AF8-9D41-4EB4D33E7E4A}","T4-C-1","NA T4-1"
"{9C60B8C0-ED8D-4183-A184-5C1DF15E0D5B}","T4-C-2","NA T4-2"
"{9EEBA849-3963-46C4-AE26-8741E7E28AD2}","T4-C-3","NA T4-3"
"{ACC442F4-C518-43EC-B787-C5833C098ADC}","T45-C-3","NA T45-4"
"{C7B412E7-B064-4FFC-863A-5DFE1CB49590}","T4-C-5","NA T4-5"
"{9F9B9EC7-957B-42CD-A578-36C334D3B7B0}","T4-C-1","NA T4-1"
"{970D7845-8C45-45B6-B04F-EABE4D91E9E5}","T4-C-1","NA T4-1"
"{059577E5-CA1E-4DD2-8F63-9B61EA109F61}","T4-C-1","NA T4-1"
"{082E85F1-8FCE-45BF-843C-1372847A5740}","T4-C-3","NA T4-3"
"{6014027F-6DDE-4964-91F5-020262B0B700}","V3-C-2","NA V3-6"
"{06DBEDFF-0D7B-463F-9D84-1599F809E280}","V3-C-2","NA V3-6"
"{BF672760-1923-43B3-AEEA-960D5D7A29FF}","T4-C-3","NA T4-3"
"{284A62DE-C17C-45D5-8A24-E276C2A4A917}","T4-C-2","NA T4-2"
"{B96CA359-2949-42B8-9E8E-65125339B3FD}","T4-C-3","NA T4-3"
"{6E8595CC-51E5-46BD-9D96-A72927C6E2D6}","T45-C-3","NA T45-4"
"{B6840BC3-4A19-4CFE-88DC-95958FA1E30B}","T45-C-3","NA T45-4"
"{F7251DD5-0185-4946-A79E-2BA9815678F3}","T4-C-2","NA T4-2"
"{D47B6FE9-9C09-4E94-A7E6-05DE40939B57}","T4-C-2","NA T4-2"
"{46EEBE6F-E54A-49BD-83CD-24CD5B069D21}","T4-C-1","NA T4-1"
"{D341DE83-2511-4CA2-A1E5-886A1EA9A5D7}","T4-C-1","NA T4-1"
"{C0F05284-10E7-4E53-B15E-714851115D82}","T4-C-1","NA T4-1"
"{898617AB-598F-4A0F-B64E-135E10E6B3D7}","T4-C-1","NA T4-1"
"{114F12AB-8E74-4DB4-8622-254FB42A2F86}","T4",NA
"{66A48DA6-D0E6-4633-91A3-0F6964146C14}","T4-C-3","NA T4-3"
"{A4F18109-1D16-45F7-B9FC-1F669089AC98}","T35-C-1","NA T35-1"
"{CDB3176A-71AA-4A3E-AEC2-152AA3FAE7E0}","T31-C-2","NA T31-2"
"{9A152698-88BC-4FD2-B20B-AA68A819D5F1}","T31-C-2","NA T31-2"
"{16F15DA8-C2CD-4D70-BD15-F388FCF4D321}","T31-C-2","NA T31-2"
"{03AA8E39-B344-4BF2-9218-13DAEB0C101C}","T31-C-2","NA T31-2"
"{19777A26-988A-40E6-B8EC-F62D11CCCA59}","T31-C-1","NA T31-1"
"{3E3E64FB-935C-46E9-9AF8-C6EE0D79934B}","T38-C-1",NA
"{A53F9590-B023-4D96-BD11-82BA944B1978}","V12-C-3","NA V12-3"
"{5CB0D94E-0540-43B5-BDFD-1F466F123063}","V3-C-2","NA V3-6"
"{7262DB57-D24F-4DDB-85EF-FFF05B0EC08E}","T35-C-1","NA T35-1"
"{F4F99E5A-D288-4CE1-96FC-BCBCCFBEC66D}","T45-C-3","NA T45-4"
"{4F54B734-A353-4377-A207-355A61FF16DE}","V12-C-3","NA V12-3"
"{7AF3A07B-4C75-4995-9F85-400AA4E3F1B8}","T4-C-3","NA T4-3"
"{BCFF68F2-6F25-4C5F-9E38-73D3AE18ED52}","T4-C-1","NA T4-1"
"{20A31CE6-2529-4DB7-90C3-DBC71A5BAB02}","T4-C-1","NA T4-1"
"{E131D465-0AD7-44D3-BB2B-16152C156E19}","T4-C-3","NA T4-3"
"{95BE4A68-4CEB-4561-AE15-7AEA430BBE2B}","T4-C-2","NA T4-2"
"{AFCCA272-CD38-4877-8095-8142F631BECF}","T4-C-1","NA T4-1"
"{71BD509C-0EF3-43D6-B9D5-2CFBD28B751F}","T4-C-1","NA T4-1"
"{C391DF18-AE44-444B-8757-601DC0D39E9D}","T4-C-1","NA T4-1"
"{9241B460-D881-43DF-A76E-3882A3A2FEA9}","T4-C-1","NA T4-1"
"{68CCB88A-D6F4-404E-B287-5A91FE80D616}","V3-C-1","NA V3-2"
"{68CCB88A-D6F4-404E-B287-5A91FE80D616}","V3-C-1","NA V3-5"
"{68CCB88A-D6F4-404E-B287-5A91FE80D616}","V3-C-1","NA V3-1"
"{68CCB88A-D6F4-404E-B287-5A91FE80D616}","V3-C-1","NA V3-7"
"{68CCB88A-D6F4-404E-B287-5A91FE80D616}","V3-C-1","NA V3-3"
"{68CCB88A-D6F4-404E-B287-5A91FE80D616}","V3-C-1","NA V3-4"
"{DF18EA3F-D03E-40CC-8463-02A1569A1E52}","V3-C-2","NA V3-6"
"{14DE7982-E757-489F-AC54-5ADC5D2F546A}","V3-C-2","NA V3-6"
"{E6272362-AC23-4865-9E68-7C5B05CFAA84}","T4-C-3","NA T4-3"
"{A3033B98-7947-404C-B666-C8394CE32FDD}","T4-C-3","NA T4-3"
"{000F94F7-7395-4D4C-9379-51466D5ECAE0}","T4-C-1","NA T4-1"
"{F3103CC5-6492-4AAD-BF2B-38B2ACF57D5F}","T4-C-1","NA T4-1"
"{8A9418F0-D9A7-4D43-92C9-70BF77320A99}","T4-C-2","NA T4-2"
"{F35DDA23-5EA5-4836-9F96-6B30D74C9BE4}","T4-C-3","NA T4-3"
"{34FE700E-4673-45D7-B3FB-A1833A78F99D}","T45-C-3","NA T45-4"
"{8699DF43-B9A6-4CCE-A62C-D7B4919A21FB}","T35-C-1","NA T35-1"
"{56BEA47F-8E6F-4D5F-A205-3333A048384B}","T45-C-3","NA T45-4"
"{A1E4EFBB-89A5-49F1-8769-636AF4356675}","T45-C-3","NA T45-4"
"{BBEF0EE6-7D30-4452-AAB4-6F610A6B24F2}",NA,NA
"{A5D113EB-DE87-48F5-84C9-409B9A45819F}",NA,NA
"{5259D4CA-D80B-436C-B696-67A7B81E3B86}",NA,NA
"{AAEAA342-BF61-44A2-B3AD-88353114CC07}",NA,NA
"{CB0276A4-C982-411F-BA8A-9E7164A08B88}",NA,NA
"{B1098341-9656-42FC-ACD9-2A2F697D642D}","T4",NA
"{A7648D4E-B45E-44EF-AF44-CE4F5AA061C7}","T1",NA
"{40D34D6D-B7C3-409B-ACB2-ECB13D36E085}","T4-C-1","NA T4-1"
"{CCBD1DED-E6A6-4DBF-941F-B24BDFCBBD9B}","T4-C-2","NA T4-2"
"{4F026A5D-16D5-406D-AE35-982A3C3BC901}","V1-C-1","NA V1-5"
"{4F026A5D-16D5-406D-AE35-982A3C3BC901}","V1-C-1","NA V1-2"
"{4F026A5D-16D5-406D-AE35-982A3C3BC901}","V1-C-1","NA V1-3"
"{4F026A5D-16D5-406D-AE35-982A3C3BC901}","V1-C-1","NA V1-1"
"{4F026A5D-16D5-406D-AE35-982A3C3BC901}","V1-C-1","NA V1-4"
"{1828E9AE-3D90-4042-9129-68E9A56DE5BE}","T4-C-2","NA T4-2"
"{3A2B5FFE-DA62-41FA-89E6-89D63A986053}","V1-C-1","NA V1-5"
"{3A2B5FFE-DA62-41FA-89E6-89D63A986053}","V1-C-1","NA V1-2"
"{3A2B5FFE-DA62-41FA-89E6-89D63A986053}","V1-C-1","NA V1-3"
"{3A2B5FFE-DA62-41FA-89E6-89D63A986053}","V1-C-1","NA V1-1"
"{3A2B5FFE-DA62-41FA-89E6-89D63A986053}","V1-C-1","NA V1-4"
"{89826521-94B3-462C-B613-E9095DC1EA1A}","T4-C-1","NA T4-1"
"{821DAD05-3295-4105-8B29-9E9AA8A5A982}","V1-C-2","NA V1-9"
"{821DAD05-3295-4105-8B29-9E9AA8A5A982}","V1-C-2","NA V1-6"
"{821DAD05-3295-4105-8B29-9E9AA8A5A982}","V1-C-2","NA V1-8"
"{821DAD05-3295-4105-8B29-9E9AA8A5A982}","V1-C-2","NA V1-7"
"{CC630C17-9E7F-482D-8CB7-13616FC6261D}","T4-C-1","NA T4-1"
"{55E32CB5-754E-4419-A437-687C0453A1D9}","T4-C-3","NA T4-3"
"{6D785FEF-D5A2-4983-9FD8-7EC4A96CE589}","T4-C-2","NA T4-2"
"{46B57BD2-8253-4C55-A4DB-870BA465C13B}",NA,NA
"{13EDB96E-BC29-49E1-8F38-81082E6BB6C1}","T35-C-1","NA T35-1"
"{E475FFD5-34F7-4738-88A8-B72C259E5D2B}","T37-C-2","NA T37-2"
"{332024C1-C5BB-4EBE-8D18-2D5D8EC02EE8}","T4-C-1","NA T4-1"
"{060A6718-6422-4C6B-817A-6CA0CF4A4BCC}","T4-C-1","NA T4-1"
"{E0B208FB-5C16-4AB5-8EBC-6433B67DBA6B}","T4-C-1","NA T4-1"
"{FBC7438E-A886-45F7-B2B7-C8ADDF58FC21}","V1-C-6","NA V1-24"
"{FBC7438E-A886-45F7-B2B7-C8ADDF58FC21}","V1-C-6","NA V1-23"
"{2B3D321F-9EE9-43A1-83CE-86B100E7BF38}","T4-C-1","NA T4-1"
"{29229440-872E-4DD0-9E4E-C05FE38F288B}","T4-C-9","NA T4-9"
"{F244BC29-92BB-4385-ADD0-B60C5CC27375}","T35-C-2","NA T35-3"
"{F244BC29-92BB-4385-ADD0-B60C5CC27375}","T35-C-2","NA T35-2"
"{7E694911-92B7-4516-A20A-FB93D3B07E48}","T35-C-1","NA T35-1"
"{FF541206-410D-4CE8-8859-23DC551A4174}","T4-C-2","NA T4-2"
"{01E74F14-148F-4BE8-8CAE-24550A01C2A1}","T4-C-1","NA T4-1"
"{75840E35-7CF9-4F17-AFC6-4CED8FF3C388}","T4-C-5","NA T4-5"
"{2D6E4A31-C84F-4333-9C1A-A370CBA413AC}","T39-C-2","NA T39-4"
"{2D6E4A31-C84F-4333-9C1A-A370CBA413AC}","T39-C-2","NA T39-3"
"{781228FF-1E26-4145-B445-D8C0A044BA09}","T4-C-1","NA T4-1"
"{D6B1CF79-B115-4B2A-9E40-BE5269A42676}","T45-C-3","NA T45-4"
"{3659977A-117D-449F-8F21-393B54FDB27F}","T4-C-5","NA T4-5"
"{8BB62316-DF4B-416F-8816-C636445C7E18}","T4-C-1","NA T4-1"
"{1B02E7A7-9CAF-411F-9A3F-BAE9BFF71D31}","T4-C-3","NA T4-3"
"{F134D3AD-DDCD-4B16-83A6-59185B362E67}","V1-C-5","NA V1-22"
"{F134D3AD-DDCD-4B16-83A6-59185B362E67}","V1-C-5","NA V1-21"
"{C220D46F-21FA-4666-9E43-671F9FB91596}","T4-C-1","NA T4-1"
"{35C2EB31-CC1D-498B-AC2F-288D7B41FB80}","T4-C-9","NA T4-9"
"{B16238B6-1029-4E14-9275-613DF057759E}","T4-C-9","NA T4-9"
"{B71BE869-5407-4ACC-8438-43A4E4ECDD8F}","V1-C-5","NA V1-22"
"{B71BE869-5407-4ACC-8438-43A4E4ECDD8F}","V1-C-5","NA V1-21"
"{BECC6686-E0FB-4FBA-A957-7EE62016EDB3}","T4-C-9","NA T4-9"
"{CBB06CD2-B685-46A9-9BCF-E174C05B5A13}","T4-C-1","NA T4-1"
"{F16DF6DB-2CDB-4379-AA03-A66F1D98B6FB}","T4-C-9","NA T4-9"
"{E25AF26E-B48B-4FDB-8802-0E372F9734FA}","T4-C-1","NA T4-1"
"{6347A817-1649-4593-B255-505A49931605}","V1-C-2","NA V1-9"
"{6347A817-1649-4593-B255-505A49931605}","V1-C-2","NA V1-6"
"{6347A817-1649-4593-B255-505A49931605}","V1-C-2","NA V1-8"
"{6347A817-1649-4593-B255-505A49931605}","V1-C-2","NA V1-7"
"{F734F95E-2599-4951-9853-EAE10ED5B592}","T4-C-9","NA T4-9"
